"SpecName","PalmTribe","accGenus","accSpecies","Acaulescent","Erect","MaxStemHeight_m","AverageFruitLength_cm"
"Prestoea tenuiramosa","Euterpeae","Prestoea","tenuiramosa",0,1,2.39789527279837,0.741937344729377
"Pritchardia arecina","Trachycarpeae","Pritchardia","arecina",0,1,2.77258872223978,1.70474809223843
"Pritchardia bakeri","Trachycarpeae","Pritchardia","bakeri",0,1,NA,1.6094379124341
"Pritchardia beccariana","Trachycarpeae","Pritchardia","beccariana",0,1,3.04452243772342,1.6094379124341
"Pritchardia flynnii","Trachycarpeae","Pritchardia","flynnii",0,1,1.79175946922805,1.38629436111989
"Pritchardia forbesiana","Trachycarpeae","Pritchardia","forbesiana",0,1,2.39789527279837,1.65822807660353
"Pritchardia glabrata","Trachycarpeae","Pritchardia","glabrata",0,1,1.79175946922805,1.25276296849537
"Pritchardia gordonii","Trachycarpeae","Pritchardia","gordonii",0,1,3.04452243772342,1.79175946922805
"Pritchardia hardyi","Trachycarpeae","Pritchardia","hardyi",0,1,2.39789527279837,1.32175583998232
"Pritchardia hillebrandii","Trachycarpeae","Pritchardia","hillebrandii",0,1,2.19722457733622,1.04731899428056
"Pritchardia kaalae","Trachycarpeae","Pritchardia","kaalae",0,1,2.39789527279837,1.25276296849537
"Pritchardia kahukuensis","Trachycarpeae","Pritchardia","kahukuensis",0,1,3.25809653802148,0.916290731874155
"Pritchardia lanigera","Trachycarpeae","Pritchardia","lanigera",0,1,2.77258872223978,1.70474809223843
"Pritchardia lowreyana","Trachycarpeae","Pritchardia","lowreyana",0,1,2.39789527279837,1.74919985480926
"Pritchardia maideniana","Trachycarpeae","Pritchardia","maideniana",0,1,2.39789527279837,1.01160091167848
"Pritchardia martii","Trachycarpeae","Pritchardia","martii",0,1,2.39789527279837,1.70474809223843
"Pritchardia minor","Trachycarpeae","Pritchardia","minor",0,1,2.56494935746154,1.17865499634165
"Pritchardia mitiaroana","Trachycarpeae","Pritchardia","mitiaroana",0,1,3.25809653802148,0.470003629245736
"Pritchardia munroi","Trachycarpeae","Pritchardia","munroi",0,1,1.79175946922805,1.1314021114911
"Pritchardia napaliensis","Trachycarpeae","Pritchardia","napaliensis",0,1,2.39789527279837,1.1314021114911
"Pritchardia pacifica","Trachycarpeae","Pritchardia","pacifica",0,1,2.77258872223978,0.765467842139571
"Pritchardia perlmanii","Trachycarpeae","Pritchardia","perlmanii",0,1,2.39789527279837,1.37371557891303
"Pritchardia remota","Trachycarpeae","Pritchardia","remota",0,1,2.39789527279837,1.06471073699243
"Pritchardia schattaueri","Trachycarpeae","Pritchardia","schattaueri",0,1,3.71357206670431,1.6094379124341
"Pritchardia thurstonii","Trachycarpeae","Pritchardia","thurstonii",0,1,2.484906649788,2.07944154167984
"Pritchardia viscosa","Trachycarpeae","Pritchardia","viscosa",0,1,2.39789527279837,1.37371557891303
"Pritchardia vuylstekeana","Trachycarpeae","Pritchardia","vuylstekeana",0,1,NA,1.22377543162212
"Pritchardia waialealeana","Trachycarpeae","Pritchardia","waialealeana",0,1,3.04452243772342,1.09861228866811
"Pritchardia woodii","Trachycarpeae","Pritchardia","woodii",0,1,3.25809653802148,1.74919985480926
"Pseudophoenix ekmanii","Cyclosphatheae","Pseudophoenix","ekmanii",0,1,1.94591014905531,0.832909122935104
"Pseudophoenix lediniana","Cyclosphatheae","Pseudophoenix","lediniana",0,1,3.04452243772342,1.13783300182139
"Pseudophoenix sargentii","Cyclosphatheae","Pseudophoenix","sargentii",0,1,2.19722457733622,0.871293365943419
"Pseudophoenix vinifera","Cyclosphatheae","Pseudophoenix","vinifera",0,1,3.25809653802148,1.4036429994545
"Ptychococcus lepidotus","Areceae","Ptychococcus","lepidotus",0,1,2.52572864430826,0.78845736036427
"Ptychococcus paradoxus","Areceae","Ptychococcus","paradoxus",0,1,3.29583686600433,1.79175946922805
"Ptychosperma ambiguum","Areceae","Ptychosperma","ambiguum",0,1,1.79175946922805,1.09861228866811
"Ptychosperma buabe","Areceae","Ptychosperma","buabe",0,1,1.79175946922805,1.06471073699243
"Ptychosperma burretianum","Areceae","Ptychosperma","burretianum",0,1,2.19722457733622,0.916290731874155
"Ptychosperma caryotoides","Areceae","Ptychosperma","caryotoides",0,1,2.30258509299405,0.741937344729377
"Ptychosperma cuneatum","Areceae","Ptychosperma","cuneatum",0,1,1.79175946922805,0.896088024556636
"Ptychosperma elegans","Areceae","Ptychosperma","elegans",0,1,2.56494935746154,0.78845736036427
"Ptychosperma furcatum","Areceae","Ptychosperma","furcatum",0,1,1.79175946922805,0.832909122935104
"Ptychosperma gracile","Areceae","Ptychosperma","gracile",0,1,2.56494935746154,0.936093359170335
"Ptychosperma halmaherense","Areceae","Ptychosperma","halmaherense",0,1,NA,0.8754687373539
"Ptychosperma hartmannii","Areceae","Ptychosperma","hartmannii",0,1,NA,NA
"Ptychosperma lauterbachii","Areceae","Ptychosperma","lauterbachii",0,1,2.70805020110221,0.955511445027436
"Ptychosperma lineare","Areceae","Ptychosperma","lineare",0,1,2.77258872223978,0.832909122935104
"Ptychosperma macarthurii","Areceae","Ptychosperma","macarthurii",0,1,2.39789527279837,0.916290731874155
"Ptychosperma macrocerum","Areceae","Ptychosperma","macrocerum",0,1,NA,NA
"Ptychosperma mambare","Areceae","Ptychosperma","mambare",0,1,1.94591014905531,0.8754687373539
"Ptychosperma microcarpum","Areceae","Ptychosperma","microcarpum",0,1,2.30258509299405,0.832909122935104
"Ptychosperma mooreanum","Areceae","Ptychosperma","mooreanum",0,1,2.19722457733622,NA
"Ptychosperma nicolai","Areceae","Ptychosperma","nicolai",0,1,2.19722457733622,0.693147180559945
"Ptychosperma praemorsum","Areceae","Ptychosperma","praemorsum",0,1,1.6094379124341,NA
"Ptychosperma propinquum","Areceae","Ptychosperma","propinquum",0,1,2.19722457733622,1.04731899428056
"Ptychosperma pullenii","Areceae","Ptychosperma","pullenii",0,1,1.94591014905531,0.78845736036427
"Ptychosperma ramosissimum","Areceae","Ptychosperma","ramosissimum",0,1,2.19722457733622,0.693147180559945
"Ptychosperma rosselense","Areceae","Ptychosperma","rosselense",0,1,2.30258509299405,0.993251773010283
"Ptychosperma salomonense","Areceae","Ptychosperma","salomonense",0,1,2.56494935746154,0.8754687373539
"Ptychosperma sanderianum","Areceae","Ptychosperma","sanderianum",0,1,1.6094379124341,0.955511445027436
"Ptychosperma schefferi","Areceae","Ptychosperma","schefferi",0,1,2.07944154167984,0.936093359170335
"Ptychosperma streimannii","Areceae","Ptychosperma","streimannii",0,1,1.6094379124341,0.916290731874155
"Ptychosperma tagulense","Areceae","Ptychosperma","tagulense",0,1,1.25276296849537,0.993251773010283
"Ptychosperma vestitum","Areceae","Ptychosperma","vestitum",0,1,1.38629436111989,0.936093359170335
"Ptychosperma waitianum","Areceae","Ptychosperma","waitianum",0,1,1.79175946922805,1.02961941718116
"Raphia africana","Lepidocaryeae","Raphia","africana",0,1,2.39789527279837,2.19722457733622
"Raphia australis","Lepidocaryeae","Raphia","australis",0,1,2.83321334405622,2.14006616349627
"Raphia farinifera","Lepidocaryeae","Raphia","farinifera",0,1,3.25809653802148,2.14006616349627
"Raphia gentiliana","Lepidocaryeae","Raphia","gentiliana",0,1,1.94591014905531,1.83258146374831
"Raphia hookeri","Lepidocaryeae","Raphia","hookeri",0,1,2.77258872223978,2.30258509299405
"Raphia laurentii","Lepidocaryeae","Raphia","laurentii",0,1,1.6094379124341,1.83258146374831
"Raphia longiflora","Lepidocaryeae","Raphia","longiflora",0,1,2.07944154167984,1.79175946922805
"Raphia mambillensis","Lepidocaryeae","Raphia","mambillensis",1,0,0,1.87180217690159
"Raphia mannii","Lepidocaryeae","Raphia","mannii",0,1,2.39789527279837,1.98100146886658
"Raphia matombe","Lepidocaryeae","Raphia","matombe",0,1,NA,NA
"Raphia monbuttorum","Lepidocaryeae","Raphia","monbuttorum",0,1,1.6094379124341,1.94591014905531
"Raphia palma-pinus","Lepidocaryeae","Raphia","palma-pinus",0,1,1.94591014905531,2.27726728500976
"Raphia regalis","Lepidocaryeae","Raphia","regalis",1,0,0,2.14006616349627
"Raphia rostrata","Lepidocaryeae","Raphia","rostrata",0,1,NA,2.04769284336526
"Raphia ruwenzorica","Lepidocaryeae","Raphia","ruwenzorica",0,1,2.39789527279837,2.52572864430826
"Raphia sese","Lepidocaryeae","Raphia","sese",0,1,2.30258509299405,1.94591014905531
"Raphia sudanica","Lepidocaryeae","Raphia","sudanica",0,1,2.19722457733622,2.19722457733622
"Raphia taedigera","Lepidocaryeae","Raphia","taedigera",0,1,2.56494935746154,1.94591014905531
"Raphia textilis","Lepidocaryeae","Raphia","textilis",0,1,2.39789527279837,2.01490302054226
"Raphia vinifera","Lepidocaryeae","Raphia","vinifera",0,1,2.15176220325946,2.16905370036952
"Ravenea albicans","Ceroxyleae","Ravenea","albicans",0,1,2.30258509299405,NA
"Ravenea beentjei","Ceroxyleae","Ravenea","beentjei",0,1,2.39789527279837,0.916290731874155
"Ravenea delicatula","Ceroxyleae","Ravenea","delicatula",0,1,1.79175946922805,NA
"Ravenea dransfieldii","Ceroxyleae","Ravenea","dransfieldii",0,1,2.07944154167984,1.01160091167848
"Ravenea glauca","Ceroxyleae","Ravenea","glauca",0,1,2.19722457733622,1.1314021114911
"Ravenea hildebrandtii","Ceroxyleae","Ravenea","hildebrandtii",0,1,1.94591014905531,0.667829372575655
"Ravenea hypoleuca","Ceroxyleae","Ravenea","hypoleuca",0,1,2.39789527279837,NA
"Ravenea julietiae","Ceroxyleae","Ravenea","julietiae",0,1,2.39789527279837,1.23837423104327
"Ravenea krociana","Ceroxyleae","Ravenea","krociana",0,1,3.43398720448515,1.34807314829969
"Ravenea lakatra","Ceroxyleae","Ravenea","lakatra",0,1,2.70805020110221,1.01160091167848
"Ravenea latisecta","Ceroxyleae","Ravenea","latisecta",0,1,2.39789527279837,0.693147180559945
"Ravenea louvelii","Ceroxyleae","Ravenea","louvelii",0,1,1.38629436111989,0.854415328156068
"Ravenea madagascariensis","Ceroxyleae","Ravenea","madagascariensis",0,1,2.56494935746154,0.559615787935423
"Ravenea moorei","Ceroxyleae","Ravenea","moorei",0,1,3.04452243772342,0.854415328156068
"Ravenea musicalis","Ceroxyleae","Ravenea","musicalis",0,1,2.19722457733622,1.09861228866811
"Ravenea nana","Ceroxyleae","Ravenea","nana",0,1,1.6094379124341,0.993251773010283
"Ravenea rivularis","Ceroxyleae","Ravenea","rivularis",0,1,3.43398720448515,0.601579987034455
"Ravenea robustior","Ceroxyleae","Ravenea","robustior",0,1,3.43398720448515,0.8754687373539
"Ravenea sambiranensis","Ceroxyleae","Ravenea","sambiranensis",0,1,3.43398720448515,0.741937344729377
"Ravenea xerophila","Ceroxyleae","Ravenea","xerophila",0,1,2.19722457733622,1.04731899428056
"Reinhardtia elegans","Reinhardtieae","Reinhardtia","elegans",0,1,1.94591014905531,0.993251773010283
"Reinhardtia gracilis","Reinhardtieae","Reinhardtia","gracilis",0,1,1.25276296849537,0.8754687373539
"Reinhardtia koschnyana","Reinhardtieae","Reinhardtia","koschnyana",0,1,0.53062825106217,0.78845736036427
"Reinhardtia latisecta","Reinhardtieae","Reinhardtia","latisecta",0,1,2.19722457733622,0.993251773010283
"Reinhardtia paiewonskiana","Reinhardtieae","Reinhardtia","paiewonskiana",0,1,2.56494935746154,1.09861228866811
"Reinhardtia simplex","Reinhardtieae","Reinhardtia","simplex",0,1,0.916290731874155,0.916290731874155
"Retispatha dumetosa","Calameae","Retispatha","dumetosa",0,2,2.19722457733622,1.09861228866811
"Rhapidophyllum hystrix","Trachycarpeae","Rhapidophyllum","hystrix",0,1,0.78845736036427,1.09861228866811
"Rhapis cochinchinensis","Trachycarpeae","Rhapis","cochinchinensis",0,1,1.38629436111989,NA
"Rhapis excelsa","Trachycarpeae","Rhapis","excelsa",0,1,1.6094379124341,0.631271776841858
"Rhapis gracilis","Trachycarpeae","Rhapis","gracilis",0,1,1.09861228866811,0.596085467716814
"Rhapis humilis","Trachycarpeae","Rhapis","humilis",0,1,1.94591014905531,0.53062825106217
"Rhapis micrantha","Trachycarpeae","Rhapis","micrantha",0,1,1.09861228866811,0.559615787935423
"Rhapis multifida","Trachycarpeae","Rhapis","multifida",0,1,1.38629436111989,0.587786664902119
"Rhapis puhuongensis","Trachycarpeae","Rhapis","puhuongensis",0,1,0.693147180559945,1.37371557891303
"Rhapis robusta","Trachycarpeae","Rhapis","robusta",0,1,1.09861228866811,1.09861228866811
"Rhapis subtilis","Trachycarpeae","Rhapis","subtilis",0,1,1.38629436111989,0.573800422927379
"Rhapis vidalii","Trachycarpeae","Rhapis","vidalii",0,1,1.09861228866811,0.644482008578664
"Rhopaloblaste augusta","Areceae","Rhopaloblaste","augusta",0,1,3.25809653802148,1.22377543162212
"Rhopaloblaste ceramica","Areceae","Rhopaloblaste","ceramica",0,1,3.58351893845611,1.44691898293633
"Rhopaloblaste elegans","Areceae","Rhopaloblaste","elegans",0,1,2.56494935746154,1.26694760348732
"Rhopaloblaste gideonii","Areceae","Rhopaloblaste","gideonii",0,1,3.25809653802148,0.993251773010283
"Rhopaloblaste ledermanniana","Areceae","Rhopaloblaste","ledermanniana",0,1,3.43398720448515,1.0385083645984
"Rhopaloblaste singaporensis","Areceae","Rhopaloblaste","singaporensis",0,1,1.79175946922805,0.741937344729377
"Rhopalostylis baueri","Areceae","Rhopalostylis","baueri",0,1,2.94443897916644,0.8754687373539
"Rhopalostylis sapida","Areceae","Rhopalostylis","sapida",0,1,2.77258872223978,0.832909122935104
"Roscheria melanochaetes","Areceae","Roscheria","melanochaetes",0,1,2.19722457733622,0.693147180559945
"Roystonea altissima","Roystoneeae","Roystonea","altissima",0,1,3.04452243772342,0.832909122935104
"Roystonea borinquena","Roystoneeae","Roystonea","borinquena",0,1,2.77258872223978,0.832909122935104
"Roystonea dunlapiana","Roystoneeae","Roystonea","dunlapiana",0,1,3.04452243772342,0.832909122935104
"Roystonea lenis","Roystoneeae","Roystonea","lenis",0,1,3.04452243772342,0.810930216216329
"Roystonea maisiana","Roystoneeae","Roystonea","maisiana",0,1,3.04452243772342,0.78845736036427
"Roystonea oleracea","Roystoneeae","Roystonea","oleracea",0,1,3.71357206670431,0.916290731874155
"Roystonea princeps","Roystoneeae","Roystonea","princeps",0,1,3.04452243772342,0.916290731874155
"Roystonea regia","Roystoneeae","Roystonea","regia",0,1,3.43398720448515,0.78845736036427
"Roystonea stellata","Roystoneeae","Roystonea","stellata",0,1,2.77258872223978,0.693147180559945
"Roystonea violacea","Roystoneeae","Roystonea","violacea",0,1,2.77258872223978,0.832909122935104
"Sabal bermudana","Sabaleae","Sabal","bermudana",0,1,2.07944154167984,0.993251773010283
"Sabal brazoriensis","Sabaleae","Sabal","brazoriensis",0,1,NA,NA
"Sabal causiarum","Sabaleae","Sabal","causiarum",0,1,2.83321334405622,0.641853886172395
"Sabal domingensis","Sabaleae","Sabal","domingensis",0,1,2.94443897916644,0.810930216216329
"Sabal etonia","Sabaleae","Sabal","etonia",1,0,0,0.78845736036427
"Sabal gretherae","Sabaleae","Sabal","gretherae",0,1,2.19722457733622,1.02961941718116
"Sabal maritima","Sabaleae","Sabal","maritima",0,1,2.77258872223978,0.741937344729377
"Sabal mauritiiformis","Sabaleae","Sabal","mauritiiformis",0,1,3.04452243772342,0.667829372575655
"Sabal mexicana","Sabaleae","Sabal","mexicana",0,1,3.04452243772342,0.896088024556636
"Sabal minor","Sabaleae","Sabal","minor",1,0,0,0.587786664902119
"Sabal palmetto","Sabaleae","Sabal","palmetto",0,1,3.04452243772342,0.741937344729377
"Sabal pumos","Sabaleae","Sabal","pumos",0,1,2.77258872223978,1.04731899428056
"Sabal rosei","Sabaleae","Sabal","rosei",0,1,2.77258872223978,1.04731899428056
"Sabal uresana","Sabaleae","Sabal","uresana",0,1,3.04452243772342,0.955511445027436
"Sabal yapa","Sabaleae","Sabal","yapa",0,1,3.04452243772342,0.765467842139571
"Salacca affinis","Calameae","Salacca","affinis",1,0,0,2.19722457733622
"Salacca bakeriana","Calameae","Salacca","bakeriana",1,0,0,NA
"Salacca clemensiana","Calameae","Salacca","clemensiana",1,0,0.693147180559945,1.32840038270099
"Salacca dolicholepis","Calameae","Salacca","dolicholepis",1,0,0.139761942375159,1.6094379124341
"Salacca dransfieldiana","Calameae","Salacca","dransfieldiana",1,0,0,NA
"Salacca flabellata","Calameae","Salacca","flabellata",1,0,0,NA
"Salacca glabrescens","Calameae","Salacca","glabrescens",1,0,0,1.74919985480926
"Salacca graciliflora","Calameae","Salacca","graciliflora",1,0,0.182321556793955,1.48160454092422
"Salacca griffithii","Calameae","Salacca","griffithii",1,0,0,2.19722457733622
"Salacca lophospatha","Calameae","Salacca","lophospatha",1,0,0,NA
"Salacca magnifica","Calameae","Salacca","magnifica",1,0,0,NA
"Salacca minuta","Calameae","Salacca","minuta",1,0,0.693147180559945,NA
"Salacca multiflora","Calameae","Salacca","multiflora",1,0,0,1.02961941718116
"Salacca ramosiana","Calameae","Salacca","ramosiana",1,0,0,1.94591014905531
"Salacca rupicola","Calameae","Salacca","rupicola",1,0,0,NA
"Salacca sarawakensis","Calameae","Salacca","sarawakensis",1,0,0,NA
"Salacca secunda","Calameae","Salacca","secunda",1,0,0,1.94591014905531
"Salacca stolonifera","Calameae","Salacca","stolonifera",1,0,0.53062825106217,NA
"Salacca sumatrana","Calameae","Salacca","sumatrana",1,0,0,2.07944154167984
"Salacca vermicularis","Calameae","Salacca","vermicularis",1,0,0,1.88706964903238
"Salacca wallichiana","Calameae","Salacca","wallichiana",0,1,1.79175946922805,2.14006616349627
"Salacca zalacca","Calameae","Salacca","zalacca",1,0,0,1.67709656090792
"Saribus brevifolius","Corypheae","Saribus","brevifolius",0,1,3.13549421592915,0.78845736036427
"Saribus chocolatinus","Corypheae","Saribus","chocolatinus",0,1,3.13549421592915,1.25276296849537
"Saribus jeanneneyi","Corypheae","Saribus","jeanneneyi",0,1,NA,1.6094379124341
"Saribus merrillii","Corypheae","Saribus","merrillii",0,1,3.04452243772342,1.09861228866811
"Saribus papuanus","Corypheae","Saribus","papuanus",0,1,3.43398720448515,1.08180517035173
"Saribus rotundifolius","Corypheae","Saribus","rotundifolius",0,1,3.8286413964891,1.02961941718116
"Saribus surru","Corypheae","Saribus","surru",0,1,3.04452243772342,1.94591014905531
"Saribus tothur","Corypheae","Saribus","tothur",0,1,3.04452243772342,1.58923520511658
"Saribus woodfordii","Corypheae","Saribus","woodfordii",0,1,2.83321334405622,0.729961153682662
"Satakentia liukiuensis","Areceae","Satakentia","liukiuensis",0,1,3.43398720448515,0.832909122935104
"Satranala decussilvae","Borasseae","Satranala","decussilvae",0,1,2.77258872223978,1.88706964903238
"Schippia concolor","Cryosophileae","Schippia","concolor",0,1,2.39789527279837,1.25276296849537
"Sclerosperma walkeri","Sclerospermeae","Sclerosperma","walkeri",1,0,0,1.70474809223843
"Serenoa repens","Trachycarpeae","Serenoa","repens",0,1,2.14006616349627,1.11514159061932
"Socratea exorrhiza","Irarteeae","Socratea","exorrhiza",0,1,3.04452243772342,1.38629436111989
"Socratea hecatonandra","Irarteeae","Socratea","hecatonandra",0,1,3.04452243772342,1.70474809223843
"Socratea rostrata","Irarteeae","Socratea","rostrata",0,1,3.25809653802148,1.50407739677627
"Socratea salazarii","Irarteeae","Socratea","salazarii",0,1,2.83321334405622,1.38629436111989
"Solfia samoensis","Areceae","Solfia","samoensis",0,1,2.56494935746154,0.916290731874155
"Sommieria leucophylla","Pelagodoxeae","Sommieria","leucophylla",1,0,0,0.78845736036427
"Syagrus allagopteroides","Cocoseae","Syagrus","allagopteroides",1,0,0,1.33500106673234
"Syagrus amara","Cocoseae","Syagrus","amara",0,1,3.04452243772342,1.94591014905531
"Syagrus angustifolia","Cocoseae","Syagrus","angustifolia",1,0,NA,1.42310833424261
